px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	meas_type	NIS
6.94676	-13.2015	2.67449	2.82177	-1.21813	6.84852	-13.2404	6.85	-13.25	-2.727	0	L	0.688568
6.80481	-13.1551	2.6846	2.75772	-1.21546	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	R	0.120612
6.63738	-13.1141	2.74243	2.70781	-1.19727	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	L	0.533706
6.49653	-13.0418	2.75164	2.64014	-1.19788	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	R	0.418411
6.33153	-12.9877	2.80579	2.59684	-1.17483	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	L	0.629602
6.22105	-12.929	2.66922	2.54978	-1.14702	6.09711	-13.0021	6.1	-13	-2.73	0.910004	R	2.12507
6.05616	-12.8752	2.7296	2.51996	-1.11408	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	L	1.10915
5.96011	-12.8229	2.62238	2.48216	-1.09022	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	R	2.01509
5.80203	-12.7687	2.69171	2.46466	-1.05313	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	L	1.47891
5.68963	-12.6852	2.66615	2.41465	-1.04427	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	R	0.356307
5.54595	-12.5996	2.70922	2.38046	-1.02105	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	L	0.584508
5.43785	-12.4943	2.69987	2.32631	-1.01764	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	R	0.22934
5.31177	-12.4002	2.72253	2.29137	-0.997158	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	L	0.360929
5.20522	-12.2851	2.77398	2.24063	-0.995586	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	R	0.485658
5.06287	-12.1931	2.80751	2.2258	-0.95676	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	L	1.21589
4.99158	-12.1026	2.61702	2.18198	-0.941777	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	R	3.21589
4.88942	-11.9968	2.62765	2.14849	-0.923997	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	L	0.24897
4.78506	-11.8456	2.84887	2.09982	-0.927394	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	R	4.50301
4.68712	-11.7219	2.85619	2.06692	-0.909767	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	L	0.234414
4.63894	-11.6112	2.63508	2.01458	-0.90811	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	R	5.04402
4.56579	-11.493	2.63067	1.97844	-0.894983	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	L	0.177691
4.47263	-11.3131	2.92891	1.94048	-0.88477	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	R	7.35046
4.42891	-11.159	2.9252	1.88415	-0.892391	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	L	0.0440884
4.42713	-11.0553	2.62603	1.81568	-0.91467	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	R	7.53726
4.38581	-10.9234	2.61964	1.77435	-0.906068	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	L	0.0740977
4.38381	-10.7994	2.4702	1.70725	-0.926245	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	R	2.41234
4.38443	-10.6608	2.47024	1.64489	-0.937487	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	L	0.101928
4.35943	-10.5171	2.61068	1.61516	-0.915319	4.45256	-10.5332	4.45	-10.5	0	3.00113	R	2.2098
4.38175	-10.3763	2.62195	1.54999	-0.934156	4.44692	-10.3512	4.45	-10.35	0	3.00113	L	0.301144
4.3952	-10.2365	2.62079	1.49454	-0.943438	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	R	0.704029
4.44838	-10.0885	2.6489	1.41654	-0.973173	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	L	0.822199
4.47238	-9.94855	2.68589	1.36992	-0.968437	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	R	0.329078
4.54415	-9.7987	2.7262	1.29043	-0.998061	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	L	0.933639
4.64493	-9.67139	2.59097	1.16866	-1.08414	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	R	6.36456
4.71454	-9.54017	2.60011	1.10222	-1.09072	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	L	0.0526129
4.74677	-9.39908	2.67183	1.08908	-1.029	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	R	2.5499
4.83334	-9.26535	2.69248	1.02321	-1.03739	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	L	0.113253
4.89111	-9.12555	2.74025	0.998389	-0.994105	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	R	1.30737
4.99524	-8.99086	2.77625	0.933695	-1.00286	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	L	0.204277
5.05705	-8.84902	2.82104	0.923964	-0.940941	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	R	2.41745
5.18479	-8.70571	2.89178	0.859672	-0.951207	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	L	0.609763
5.30695	-8.59027	2.89801	0.791595	-0.972363	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	R	0.257583
5.42642	-8.47147	2.91782	0.738373	-0.97182	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	L	0.0629469
5.48432	-8.34761	2.87855	0.756647	-0.86993	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	R	5.70609
5.58806	-8.24378	2.85635	0.714444	-0.865292	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	L	0.128036
5.73546	-8.15844	2.86856	0.633737	-0.913629	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	R	1.43986
5.86379	-8.06136	2.87685	0.586575	-0.910688	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	L	0.0553232
5.89794	-7.94657	2.72308	0.642377	-0.750104	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	R	16.6016
6.03253	-7.8344	2.77537	0.606946	-0.743528	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	L	0.421449
6.12954	-7.73386	2.73387	0.604639	-0.683236	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	R	2.64019
6.25814	-7.63194	2.76245	0.574288	-0.676061	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	L	0.270166
6.34789	-7.52956	2.6968	0.585964	-0.60003	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	R	4.04893
6.47176	-7.43162	2.7164	0.561594	-0.591805	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	L	0.301648
6.59478	-7.34595	2.71026	0.540464	-0.573814	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	R	0.288578
6.73694	-7.24044	2.76681	0.52018	-0.562345	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	L	0.57835
6.82543	-7.14172	2.66968	0.542035	-0.4807	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	R	4.77657
6.96384	-7.04167	2.7176	0.525623	-0.470496	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	L	0.394034
7.08896	-6.96892	2.73809	0.502037	-0.471733	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	R	0.128325
7.22853	-6.86571	2.81002	0.493775	-0.456056	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	L	0.890675
7.26768	-6.75361	2.5976	0.569305	-0.303946	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	R	18.4223
7.37705	-6.65377	2.62954	0.570228	-0.288653	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	L	0.81555
7.57068	-6.61743	2.79463	0.468308	-0.420953	7.67988	-6.69347	7.5	-6.55	2.72747	0	R	15.0507
7.69442	-6.55529	2.76608	0.445319	-0.421503	7.64389	-6.55777	7.65	-6.55	2.72745	0	L	0.145609
7.78103	-6.47853	2.59217	0.472464	-0.339193	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	R	7.59989
7.89982	-6.40059	2.59219	0.463413	-0.330434	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	L	0.350926
8.04571	-6.34133	2.66259	0.426295	-0.36266	7.9171	-6.24084	8	-6.3	2.72648	0.908821	R	1.64315
8.17546	-6.27158	2.66608	0.413052	-0.356407	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	L	0.135597
8.22411	-6.18369	2.36379	0.476294	-0.226274	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	R	19.3302
8.35243	-6.08309	2.42291	0.485621	-0.204548	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	L	0.927272
8.51319	-6.02854	2.57736	0.435954	-0.267467	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	R	5.80948
8.64781	-5.94381	2.6106	0.43536	-0.253547	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	L	0.360546
8.73523	-5.86085	2.4625	0.468653	-0.183056	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	R	5.05261
8.86365	-5.763	2.5087	0.479597	-0.162445	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	L	0.7407
8.99654	-5.69091	2.56119	0.467086	-0.172831	8.91028	-5.47662	9	-5.55	2.73109	1.82073	R	0.972458
9.13398	-5.58441	2.62045	0.481901	-0.148914	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	L	0.931163
9.23197	-5.49523	2.51395	0.514392	-0.0892478	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	R	3.43635
9.35704	-5.38509	2.56192	0.534337	-0.0652782	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	L	0.953747
9.48803	-5.30603	2.60674	0.52735	-0.0742615	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	R	0.60428
9.62686	-5.18219	2.68145	0.551499	-0.0467253	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	L	1.19028
9.67546	-5.07114	2.45792	0.634155	0.079581	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	R	15.1434
9.77698	-4.95985	2.50237	0.660249	0.100563	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	L	0.784215
9.87927	-4.86463	2.48281	0.68088	0.122269	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	R	0.472732
9.98103	-4.75038	2.50881	0.704863	0.138317	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	L	0.542069
10.0833	-4.65284	2.50416	0.721379	0.150468	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	R	0.161135
10.184	-4.53126	2.53785	0.747408	0.166998	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	L	0.542193
10.3285	-4.44997	2.66187	0.706053	0.0911511	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	R	5.35977
10.4462	-4.32475	2.7089	0.725389	0.104711	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	L	0.36317
10.4728	-4.18752	2.47009	0.83512	0.256777	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	R	19.0849
10.5674	-4.04869	2.52504	0.867755	0.274211	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	L	0.58558
10.6517	-3.93058	2.52591	0.894622	0.289411	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	R	0.253669
10.7485	-3.7732	2.60767	0.93096	0.308607	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	L	0.897977
10.8583	-3.66388	2.6653	0.917091	0.262039	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	R	1.80124
10.9478	-3.52464	2.69997	0.941489	0.271275	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	L	0.203254
10.9886	-3.38062	2.61492	1.01743	0.359866	11.0183	-3.30073	11	-3.3	0.908549	2.72563	R	5.44683
11.0675	-3.22499	2.67047	1.04971	0.371477	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	L	0.39095
11.1167	-3.0819	2.64588	1.10201	0.417216	11.1054	-3.01303	11.1	-3	0.90888	2.72663	R	1.35801
11.1774	-2.92241	2.68955	1.13816	0.429217	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	L	0.399527
11.2252	-2.77758	2.6857	1.17874	0.45266	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	R	0.379567
11.2774	-2.61218	2.73191	1.21495	0.462861	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	L	0.353496
11.2325	-2.42499	2.66261	1.37702	0.668871	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	R	28.1224
11.244	-2.27096	2.66945	1.42375	0.677637	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	L	0.339812
11.3462	-2.18594	2.59271	1.33304	0.484026	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	R	24.1221
11.3754	-2.02556	2.63134	1.36603	0.489328	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	L	0.208333
11.3672	-1.86939	2.62751	1.43553	0.549877	11.224	-1.77367	11.35	-1.8	0	2.71996	R	2.47553
11.383	-1.70182	2.67187	1.47128	0.554371	11.3661	-1.64386	11.35	-1.65	0	2.71993	L	0.224758
11.3803	-1.54825	2.68059	1.51827	0.57701	11.2691	-1.47976	11.35	-1.5	0	2.73448	R	0.44771
11.3788	-1.38547	2.70848	1.55606	0.582229	11.3391	-1.34511	11.35	-1.35	0	2.73446	L	0.183257
11.2682	-1.21466	2.77821	1.72691	0.795387	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	R	29.0523
11.2295	-1.06894	2.79236	1.77558	0.803045	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	L	0.347391
11.1625	-0.91544	2.85606	1.85522	0.860201	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	R	2.45984
11.1112	-0.769566	2.87483	1.90297	0.863949	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	L	0.154471
11.0065	-0.602172	2.98557	2.00514	0.946214	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	R	5.04952
10.9184	-0.481993	2.93608	2.0687	0.958074	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	L	0.592318
10.8268	-0.343926	2.95874	2.13349	0.976765	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	R	0.366971
10.7243	-0.249595	2.88712	2.20222	0.993197	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	L	0.860647
10.5526	-0.104887	3.18674	2.32778	1.11372	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	R	17.0983
10.425	-0.0415362	3.10849	2.4058	1.13786	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	L	1.35217
10.3221	0.0380503	3.00971	2.45603	1.12339	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	R	1.11019
10.1923	0.0827633	2.94214	2.53547	1.14875	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	L	1.17453
10.0951	0.138578	2.79334	2.58433	1.13001	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	R	2.18973
9.96735	0.169052	2.74324	2.66261	1.15355	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	L	0.854879
9.82088	0.227547	2.85505	2.73474	1.17691	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	R	2.25196
9.68234	0.218327	2.78667	2.82912	1.21536	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	L	2.00955
9.53346	0.25454	2.86386	2.89788	1.22768	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	R	1.06495
9.38464	0.248221	2.84034	2.98434	1.25379	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	L	0.843502
9.28749	0.227046	2.5294	3.06512	1.2603	9.46113	0.134275	9.25	0.15	-1.81915	0	R	7.95416
9.14714	0.215173	2.52034	-3.13655	1.27307	9.13787	0.161547	9.15	0.15	-1.81913	0	L	0.17483
8.99473	0.226598	2.68115	-3.08311	1.26386	9.02723	0.196492	9	0.2	-2.99927	0.99976	R	2.32645
8.85552	0.223155	2.69318	-3.02488	1.25812	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	L	0.10495
8.70265	0.217647	2.80082	-2.97416	1.24511	8.67607	0.247512	8.7	0.25	-2.99873	0	R	1.10736
8.56347	0.203735	2.80522	-2.92161	1.2349	8.54916	0.247046	8.55	0.25	-2.99871	0	L	0.120154
8.42154	0.170191	2.77144	-2.856	1.23317	8.44086	0.253341	8.4	0.25	-2.72872	0	R	0.221138
8.27095	0.156079	2.77449	-2.81292	1.20761	8.2302	0.258614	8.25	0.25	-2.72871	0	L	0.706053
8.12019	0.128849	2.8775	-2.77627	1.18034	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	R	1.39308
7.98205	0.0867867	2.88037	-2.7272	1.16996	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	L	0.160491
7.82693	0.0540845	2.99326	-2.70242	1.13027	7.82213	0.149733	7.8	0.15	-3.00101	0	R	2.19049
7.6861	0.0274225	2.97819	-2.67551	1.1003	7.63383	0.15164	7.65	0.15	-3.00099	0	L	1.04982
7.54137	-0.0321477	2.96604	-2.62784	1.08744	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	R	0.419925
7.39589	-0.0701615	2.93656	-2.60036	1.05503	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	L	1.20351
7.28713	-0.142118	2.84416	-2.5404	1.06874	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	R	1.82158
7.1708	-0.183392	2.80448	-2.51454	1.04146	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	L	0.981926
6.99811	-0.23685	2.95709	-2.51525	0.967112	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	R	6.01085
6.86897	-0.308695	2.92686	-2.47866	0.950687	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	L	0.391737
6.81594	-0.431161	2.70192	-2.36503	1.04445	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	R	11.4453
6.72756	-0.506779	2.66806	-2.32381	1.03378	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	L	0.275875
6.62671	-0.584568	2.69792	-2.29929	0.996972	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	R	1.2098
6.54217	-0.672515	2.67376	-2.25674	0.989938	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	L	0.13852
6.49123	-0.806511	2.60249	-2.15702	1.06205	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	R	4.49691
6.42569	-0.926006	2.6137	-2.09798	1.0678	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	L	0.0924888
6.37949	-1.0649	2.61022	-2.01175	1.11397	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	R	1.35773
6.33061	-1.19665	2.62864	-1.94921	1.12037	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	L	0.15584
6.3278	-1.37434	2.66596	-1.81909	1.22433	6.5527	-1.43518	6.35	-1.4	0	-3.00132	R	6.71126
6.3069	-1.51315	2.67643	-1.75102	1.23072	6.35503	-1.55184	6.35	-1.55	0	-3.00129	L	0.201378
6.28661	-1.65338	2.66419	-1.68579	1.22704	6.33086	-1.6454	6.35	-1.65	0	-1.81769	R	0.0426365
6.28688	-1.78721	2.63186	-1.6144	1.23196	6.34356	-1.7483	6.35	-1.75	0	-1.81769	L	0.261476
6.30322	-1.94961	2.71513	-1.52071	1.27896	6.34522	-1.96081	6.35	-1.95	0	-3.99976	R	1.77277
6.31774	-2.09175	2.72801	-1.45392	1.28104	6.34095	-2.12276	6.35	-2.15	0	-3.99972	L	0.0799711
6.31315	-2.18897	2.59062	-1.42761	1.22302	6.3068	-2.23646	6.35	-2.25	0	-2	R	3.57535
6.33653	-2.32319	2.60419	-1.36578	1.22289	6.34785	-2.35274	6.35	-2.35	0	-1.99998	L	0.0540559
6.34618	-2.43107	2.51649	-1.32811	1.18733	6.26272	-2.46894	6.35	-2.5	0	-3	R	1.70105
6.37456	-2.57049	2.5537	-1.27393	1.18015	6.36265	-2.64414	6.35	-2.65	0	-3	L	0.310411
6.42304	-2.71968	2.66234	-1.2057	1.1973	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	R	1.25958
6.46876	-2.86395	2.70328	-1.15329	1.18764	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	L	0.421794
6.53693	-3.02623	2.85735	-1.088	1.20194	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	R	2.27546
6.59091	-3.19414	2.93169	-1.04966	1.17616	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	L	1.6598
6.63628	-3.30119	2.70084	-1.0137	1.12943	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	R	7.04577
6.69861	-3.45457	2.74252	-0.973859	1.1053	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	L	0.811622
6.77123	-3.58109	2.76908	-0.92829	1.09515	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	R	0.3942
6.83187	-3.72626	2.81128	-0.902602	1.06424	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	L	1.20847
6.89372	-3.83647	2.67369	-0.866151	1.03558	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	R	3.13349
6.95824	-3.99646	2.72208	-0.85019	0.992698	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	L	2.06958
7.01019	-4.0823	2.44626	-0.81811	0.959426	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	R	8.63148
7.06818	-4.2205	2.47253	-0.805079	0.919216	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	L	1.71625
7.14829	-4.33104	2.50802	-0.77429	0.903884	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	R	0.91664
7.1925	-4.47443	2.5365	-0.782951	0.84971	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	L	3.18278
7.30503	-4.61651	2.77699	-0.754617	0.840403	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	R	6.04435
7.3714	-4.76378	2.80534	-0.7598	0.792524	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	L	2.36595
7.42827	-4.84705	2.57701	-0.740938	0.765978	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	R	6.83726
7.48241	-4.98868	2.59774	-0.754348	0.713821	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	L	2.6535
7.55925	-5.08931	2.56624	-0.736022	0.695584	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	R	1.06982
7.60306	-5.24265	2.5864	-0.765253	0.631323	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	L	3.95178
7.68904	-5.35278	2.63685	-0.749535	0.616419	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	R	1.23987
7.75403	-5.49219	2.65713	-0.763344	0.571565	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	L	1.89352
7.83076	-5.59323	2.60436	-0.751615	0.553619	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	R	1.225
7.88065	-5.75148	2.63014	-0.786325	0.491196	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	L	3.55117
7.9667	-5.85969	2.67646	-0.773971	0.480049	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	R	1.14111
8.03142	-6.00126	2.69521	-0.793206	0.436936	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	L	1.65949
8.0931	-6.08929	2.52721	-0.787252	0.418126	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	R	3.73048
8.14642	-6.22554	2.54	-0.811007	0.373914	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	L	1.69534
8.26084	-6.35508	2.77745	-0.796175	0.373909	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	R	6.33256
8.32738	-6.50553	2.80137	-0.82179	0.33008	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	L	1.73561
8.38566	-6.59658	2.52627	-0.821779	0.307308	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	R	8.50063
8.44046	-6.74624	2.53853	-0.851567	0.261484	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	L	1.67069
8.53607	-6.86669	2.63683	-0.844659	0.256795	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	R	1.56719
8.57941	-7.01751	2.65129	-0.882658	0.207163	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	L	2.03124
8.66052	-7.12926	2.70859	-0.877489	0.20355	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	R	1.33275
8.72022	-7.2646	2.71863	-0.897822	0.173779	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	L	0.730954
8.80915	-7.38715	2.7797	-0.894259	0.169904	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	R	0.644282
8.85827	-7.54119	2.79798	-0.929035	0.127641	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	L	1.45973
8.90318	-7.63698	2.59819	-0.941716	0.103858	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	R	4.64985
8.94561	-7.77175	2.60358	-0.969392	0.0717956	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	L	0.887861
9.06569	-7.92268	2.90917	-0.951989	0.0931577	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	R	9.92989
9.12203	-8.07381	2.92561	-0.978159	0.0630596	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	L	0.744684
9.16494	-8.17518	2.72429	-0.994253	0.0382155	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	R	4.58147
9.21713	-8.30896	2.731	-1.01337	0.0176531	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	L	0.349943
9.28674	-8.43565	2.67935	-1.01975	0.00868158	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	R	0.557772
9.33407	-8.58783	2.6906	-1.04752	-0.0188193	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	L	0.598712
9.39027	-8.71017	2.64134	-1.05747	-0.0287829	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	R	0.73469
9.42887	-8.87092	2.66287	-1.09187	-0.0605809	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	L	0.787884
9.51077	-9.01483	2.81533	-1.08728	-0.0479476	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	R	2.35254
9.53933	-9.17182	2.83384	-1.12376	-0.0809862	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	L	0.884862
9.56664	-9.28989	2.61785	-1.15345	-0.114935	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	R	5.22868
9.61202	-9.42851	2.61985	-1.16965	-0.124505	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	L	0.0864369
9.66359	-9.56249	2.61571	-1.17969	-0.127846	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	R	0.0414146
9.69305	-9.71544	2.63014	-1.20872	-0.149078	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	L	0.359361
9.75188	-9.8619	2.70073	-1.21187	-0.140924	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	R	0.524935
9.78643	-10.0156	2.71316	-1.23486	-0.155621	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	L	0.168826
9.80664	-10.1371	2.5712	-1.26269	-0.181311	9.69256	-10.1336	9.75	-10.2	0	-2.73106	R	2.13784
